"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"314","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:08:49,FALSE,NA,"892749027741020160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bishopanonymuso",708,TRUE,FALSE,NA,NA
"315","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:08:42,FALSE,NA,"892748998016081921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jaq_ofSpdesa",708,TRUE,FALSE,NA,NA
"316","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:08:39,FALSE,NA,"892748985093550081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GregPSW",708,TRUE,FALSE,NA,NA
"317","Apple given $170.00 PT by Citigroup Inc.. buy rating. https://t.co/faid5nxT3M $AAPL #AAPL",FALSE,0,NA,2017-08-02 14:08:35,FALSE,NA,"892748969188655104",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RatingsNetwork",0,FALSE,FALSE,NA,NA
"318","RT @ValueLine: Shares of #Apple continue to gain this morning on news of the #tech giant’s June-quarter results. $AAPL https://t.co/19IHvlp…",FALSE,0,NA,2017-08-02 14:08:30,FALSE,NA,"892748949953458176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","market_fox",1,TRUE,FALSE,NA,NA
"319","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:08:30,FALSE,NA,"892748947244150784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Owldtaemi",708,TRUE,FALSE,NA,NA
"320","$AAPL lets see if we can get a bounce around this area",FALSE,0,NA,2017-08-02 14:08:27,FALSE,NA,"892748937647579138",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NewHeightTrades",0,FALSE,FALSE,NA,NA
"321","#stocks start mixed #DOW breaks lucky 22k! Apple drives it over the top. Up $8 after a good #earnings report. $aapl https://t.co/W1xkV1BQpC",FALSE,1,NA,2017-08-02 14:08:23,FALSE,NA,"892748920539033600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GerberKawasaki",2,FALSE,FALSE,NA,NA
"322","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:08:22,FALSE,NA,"892748913853255682",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","karenhbaxtre",708,TRUE,FALSE,NA,NA
"323","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:08:16,FALSE,NA,"892748888733384705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dunuprlera",708,TRUE,FALSE,NA,NA
"324","Out $AAPL $155 P @.32 ... nice little $1k + gain https://t.co/xk50xNolwP",FALSE,1,NA,2017-08-02 14:08:09,FALSE,NA,"892748860254244864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tendollarcalls",1,FALSE,FALSE,NA,NA
"325","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:08:08,FALSE,NA,"892748857783627776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BenHillF_OX",708,TRUE,FALSE,NA,NA
"326","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:08:07,FALSE,NA,"892748851370758144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdkD731",708,TRUE,FALSE,NA,NA
"327","Google Earth app update adds 64-bit support in time for iOS 11 cutoff, new 3D views https://t.co/5kulEMhtY8… https://t.co/xhFjiAteE4",FALSE,0,NA,2017-08-02 14:08:07,TRUE,NA,"892748851076931586",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","MacHashNews",0,FALSE,FALSE,NA,NA
"328","Amazing to watch so many liars say they were in $aapl. Sold the top. Bought puts. Bla bla. There are days I hate $twtr. Sad.",FALSE,0,NA,2017-08-02 14:08:05,FALSE,NA,"892748844340985856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","llcalidreamin",0,FALSE,FALSE,NA,NA
"329","$AAPL going to way heavy on $QQQ if can't hold and fades",FALSE,0,NA,2017-08-02 14:07:58,FALSE,NA,"892748814506962945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MysteryMan_777",0,FALSE,FALSE,NA,NA
"330","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A…",FALSE,0,NA,2017-08-02 14:07:58,FALSE,NA,"892748814217433090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thetruthspeak1",125,TRUE,FALSE,NA,NA
"331","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:07:53,FALSE,NA,"892748791509594112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GRNJournla",708,TRUE,FALSE,NA,NA
"332","RT @DavidGZeiler: #Apple #earnings talk focused on #iPhone and #iPad sales, but the real story is the 22% YOY jump in services revenue. $AA…",FALSE,0,NA,2017-08-02 14:07:51,FALSE,NA,"892748783783751681",NA,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>","Hermit_Hawk",1,TRUE,FALSE,NA,NA
"333","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A…",FALSE,0,NA,2017-08-02 14:07:50,FALSE,NA,"892748782869389314",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gregchristoph",125,TRUE,FALSE,NA,NA
"334","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:07:46,FALSE,NA,"892748765773275142",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dvaidlivshin",708,TRUE,FALSE,NA,NA
"335","RT @Sassy_SPY: $AAPL PT Raised to $176 from $165 at JPMorgan. Citi raised from $160 to $170",FALSE,0,NA,2017-08-02 14:07:40,FALSE,NA,"892748739705675776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thomaspan",5,TRUE,FALSE,NA,NA
"336","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A…",FALSE,0,NA,2017-08-02 14:07:38,FALSE,NA,"892748731321270272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaroMajoroh",125,TRUE,FALSE,NA,NA
"337","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:07:37,FALSE,NA,"892748726573309952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uLke_NorthStra",708,TRUE,FALSE,NA,NA
"338","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:07:27,FALSE,NA,"892748684198383616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cocampo4633",708,TRUE,FALSE,NA,NA
"339","RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.…",FALSE,0,NA,2017-08-02 14:07:25,FALSE,NA,"892748676636041216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_BELLO_MO",18,TRUE,FALSE,NA,NA
"340","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:07:24,FALSE,NA,"892748673909755906",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SethMcCllenla",708,TRUE,FALSE,NA,NA
"341","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:07:16,FALSE,NA,"892748640040534017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thanoselijah",708,TRUE,FALSE,NA,NA
"342","$AAPL puts wheeeee",FALSE,3,NA,2017-08-02 14:07:14,FALSE,NA,"892748629269774336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MalibuInvest",0,FALSE,FALSE,NA,NA
"343","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:07:13,FALSE,NA,"892748626753146880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LOYALTYJLYEL",708,TRUE,FALSE,NA,NA
"344","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:07:13,FALSE,NA,"892748625062834176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StephMcMurphy",708,TRUE,FALSE,NA,NA
"345","RT @OptionsHawk: And from that day, Apple $AAPL never traded lower again, lol https://t.co/kCj72Q6Sv0",FALSE,0,NA,2017-08-02 14:07:12,FALSE,NA,"892748623116500993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HUBMAN30",27,TRUE,FALSE,NA,NA
"346","RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded",FALSE,0,NA,2017-08-02 14:07:08,FALSE,NA,"892748603940274177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","buddendorf",24,TRUE,FALSE,NA,NA
"347","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:06:59,FALSE,NA,"892748568339107840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nitrousltdu",708,TRUE,FALSE,NA,NA
"348","$AAPL the speed at which this drops vs any prop is like 10:1 right now",FALSE,0,NA,2017-08-02 14:06:58,FALSE,NA,"892748562743906304",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","Trading4_Living",0,FALSE,FALSE,NA,NA
"349","Apple Inc. $AAPL Price Target Raised to $190.00 https://t.co/cEQTofAgC0",FALSE,0,NA,2017-08-02 14:06:54,FALSE,NA,"892748545421430784",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","chaffeybreeze",0,FALSE,FALSE,NA,NA
"350","#Apple #earnings talk focused on #iPhone and #iPad sales, but the real story is the 22% YOY jump in services revenue. $AAPL #stocks",FALSE,2,NA,2017-08-02 14:06:51,FALSE,NA,"892748533643841536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DavidGZeiler",1,FALSE,FALSE,NA,NA
"351","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:06:49,FALSE,NA,"892748524105986048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bobbyharri0140s",708,TRUE,FALSE,NA,NA
"352","$AAPL covered most, leftovers on auto and ignore",FALSE,0,NA,2017-08-02 14:06:45,FALSE,NA,"892748507320389633",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","ZtradeCZAR",0,FALSE,FALSE,NA,NA
"353","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:06:43,FALSE,NA,"892748501947269123",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","B4etterSoftware",708,TRUE,FALSE,NA,NA
"354","https://t.co/UDV2X6g8EO
Apple hits record high, powers Dow past 22,000
-
$AAPL",FALSE,1,NA,2017-08-02 14:06:29,FALSE,NA,"892748442790838273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OphirGottlieb",2,FALSE,FALSE,NA,NA
"355","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:06:27,FALSE,NA,"892748433957769216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RussHarkaonsn",708,TRUE,FALSE,NA,NA
"356","RT @Sandro_power: $AAPL buying in some sept 15 160 calls here at 3.20 as $AAPL trades at 157.90, it could go lower but it was explained in…",FALSE,0,NA,2017-08-02 14:06:27,FALSE,NA,"892748433458647040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","krollrf",1,TRUE,FALSE,NA,NA
"357","$aapl puts working because Tim Cook sucks lol.... https://t.co/Z8lFhGcW0N",FALSE,3,NA,2017-08-02 14:06:26,FALSE,NA,"892748428941414400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheTradingNinja",1,FALSE,FALSE,NA,NA
"358","RT @iamkoshiek: @PandianAMS Brilliant tweet. Interestingly though,  $AAPL has only made one acquisition larger than $1bn over the last 6 ye…",FALSE,0,NA,2017-08-02 14:06:23,FALSE,NA,"892748414391394306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IrpheuS",1,TRUE,FALSE,NA,NA
"359","RT @OphirGottlieb: https://t.co/FZNlYvovzC
Apple Shocks the Doubters With Q3 Beat and Strong Guidance: What Wall Street's Saying
-
$AAPL",FALSE,0,NA,2017-08-02 14:06:21,FALSE,NA,"892748407311171584",NA,"<a href=""http://www.capitalmarketlabs.com/"" rel=""nofollow"">Capital Market Labs</a>","CMLviz",2,TRUE,FALSE,NA,NA
"360","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:06:21,FALSE,NA,"892748406992588801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mygreenNte",708,TRUE,FALSE,NA,NA
"361","$AAPL noticing more and more stocks making less of an effort to bull trap people over key levels and simply just dumping on the spot",FALSE,0,NA,2017-08-02 14:06:19,FALSE,NA,"892748397152698370",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","Trading4_Living",0,FALSE,FALSE,NA,NA
"362","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:06:14,FALSE,NA,"892748378576003072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eclipse_glsseas",708,TRUE,FALSE,NA,NA
"363","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:06:13,FALSE,NA,"892748374625185792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElectroEDMtaBes",708,TRUE,FALSE,NA,NA
"364","$AAPL was thinking to sell calls but didnt think it would dump this fast. #stocks #trade #investing",FALSE,1,NA,2017-08-02 14:06:13,FALSE,NA,"892748372079251460",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","w_sofapicige",0,FALSE,FALSE,NA,NA
"365","$AAPL Gains 5.8% on Q3 Earnings vs an Expected ±3.6% Move According to the 04-Aug-17 Options Straddle https://t.co/FuVCl6cVDb",FALSE,0,NA,2017-08-02 14:06:04,FALSE,NA,"892748337887289348",NA,"<a href=""https://marketchameleon.com"" rel=""nofollow"">Market Chameleon Option Trades</a>","MC_OptionTrades",0,FALSE,FALSE,NA,NA
"366","#NowPlaying My Moment (feat. 2 Chainz, Meek Mill and Jeremih) by DJ Drama, 2 Chainz, Meek Mill, Jeremih $AAPL ♫ https://t.co/PlJpXTDKBq",FALSE,1,NA,2017-08-02 14:05:58,FALSE,NA,"892748313157656576",NA,"<a href=""http://spotify.com"" rel=""nofollow"">Spotify</a>","DJWarrenYoung",0,FALSE,FALSE,NA,NA
"367","RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded",FALSE,0,NA,2017-08-02 14:05:58,FALSE,NA,"892748312901812225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArbLui",24,TRUE,FALSE,NA,NA
"368","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:05:58,FALSE,NA,"892748309130952704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MolloysBro",708,TRUE,FALSE,NA,NA
"369","Shorting $AAPL into fade. Using puts expiring Friday.",FALSE,1,NA,2017-08-02 14:05:46,FALSE,NA,"892748258900148224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3xKona",0,FALSE,FALSE,NA,NA
"370","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:05:42,FALSE,NA,"892748242521391105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wilfreddnetno",708,TRUE,FALSE,NA,NA
"371","$AAPL WEEEE that's how we do it at #TeamPTTTTP #Earnings #Options #BOOM #Alltimehighs GREAT TRADE @NbPTTTTP MY MAN… https://t.co/5H9hSDcYF8",FALSE,0,NA,2017-08-02 14:05:37,TRUE,NA,"892748221499551744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","R2G_OnlyTakes1",0,FALSE,FALSE,NA,NA
"372","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:05:30,FALSE,NA,"892748195347939330",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ExitReongi",708,TRUE,FALSE,NA,NA
"373","RT @LeonLazaroff: Curious that Apple doing well is a surprise, but lots of $AAPL naysayers out there: https://t.co/zAxl7L6qJz @TheStreet",FALSE,0,NA,2017-08-02 14:05:24,FALSE,NA,"892748170127482881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jake_r_redmond",2,TRUE,FALSE,NA,NA
"374","https://t.co/FZNlYvovzC
Apple Shocks the Doubters With Q3 Beat and Strong Guidance: What Wall Street's Saying
-
$AAPL",FALSE,0,NA,2017-08-02 14:05:24,FALSE,NA,"892748168110026753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OphirGottlieb",2,FALSE,FALSE,NA,NA
"375","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:05:24,FALSE,NA,"892748166814150657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","calvezdesign",708,TRUE,FALSE,NA,NA
"376","RT @adamnash: Wow $AAPL. $261.5B in cash. $45.4B revenue. 41M iPhones. And this is Apple's ""boring"" quarter... https://t.co/GnjTd9jEcd",FALSE,0,NA,2017-08-02 14:05:22,FALSE,NA,"892748161596485632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","USA_Baig",739,TRUE,FALSE,NA,NA
"377","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:05:15,FALSE,NA,"892748131435241473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JegsarDnegis",708,TRUE,FALSE,NA,NA
"378","I know Im crazy but going to try and get cute here for a change. 

S $AAPL 157.85
159.85 Stop
Risk -2",FALSE,1,NA,2017-08-02 14:05:14,FALSE,NA,"892748125936402433",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","takingstock614",0,FALSE,FALSE,NA,NA
"379","@danshep55 You watching $AAPL?",FALSE,0,"danshep55",2017-08-02 14:05:09,FALSE,NA,"892748105556402176","27990259","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pimathman",0,FALSE,FALSE,NA,NA
"380","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://…",FALSE,0,NA,2017-08-02 14:05:06,FALSE,NA,"892748093560684544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","emgor_r",708,TRUE,FALSE,NA,NA
"381","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A…",FALSE,0,NA,2017-08-02 14:05:06,FALSE,NA,"892748093371936769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xinvxlle__",1254,TRUE,FALSE,NA,NA
"382","Shares of #Apple continue to gain this morning on news of the #tech giant’s June-quarter results. $AAPL https://t.co/19IHvlprGZ",FALSE,1,NA,2017-08-02 14:04:58,FALSE,NA,"892748060517859332",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","ValueLine",1,FALSE,FALSE,NA,NA
